EntrezID	Prediction	Score	GeneSymbol
57498	Intracellular	0.7001	KIDINS220
3977	Transmembrane	0.4457	LIFR
2690	Signal-peptide	0.9365	GHR
23646	Transmembrane	0.9985	PLD3
7058	Signal-peptide	0.9986	THBS2
2013	Signal-peptide	0.5424	EMP2
9859	UPS	0.5353	CEP170
5087	Intracellular	0.8924	PBX1
3910	UPS	0.53	LAMA4
4925	Signal-peptide	0.9099	NUCB2
1889	Transmembrane	0.725	ECE1
5789	Signal-peptide	0.9793	PTPRD
123803	Intracellular	0.9342	NTAN1
9747	UPS	0.5977	TCAF1
862	Intracellular	0.6422	RUNX1T1
221477	Transmembrane	0.6532	C6orf89
400986	Intracellular	0.5676	ANKRD36C
5586	UPS	0.6183	PKN2
123036	Intracellular	0.5448	TC2N
10252	Intracellular	0.9343	SPRY1
4926	UPS	0.6367	NUMA1
590	UPS	0.6183	BCHE
56889	UPS	0.634	TM9SF3
80310	UPS	0.5701	PDGFD
6095	Intracellular	0.5591	RORA
22905	Intracellular	0.7218	EPN2
4926	UPS	0.5734	NUMA1
2252	Signal-peptide	0.5038	FGF7
7148	Signal-peptide	0.9978	TNXB
1601	UPS	0.5916	DAB2
2734	Signal-peptide	0.9959	GLG1
79887	UPS	0.6368	PLBD1
813	Signal-peptide	0.4783	CALU
3337	Intracellular	0.9226	DNAJB1
10349	UPS	0.6368	ABCA10
57125	UPS	0.569	PLXDC1
29899	Intracellular	0.5683	GPSM2
23564	Intracellular	0.7132	DDAH2
91653	Intracellular	0.6404	BOC
2327	UPS	0.6365	FMO2
3516	Intracellular	0.8385	RBPJ
2534	Intracellular	0.5761	FYN
5176	Signal-peptide	0.9496	SERPINF1
59342	Signal-peptide	0.9496	SCPEP1
4287	UPS	0.5982	ATXN3
9674	Transmembrane	0.9987	KIAA0040
4784	Intracellular	0.7138	NFIX
7373	Intracellular	0.5926	COL14A1
3959	Signal-peptide	0.9946	LGALS3BP
2145	Intracellular	0.5982	EZH1
26137	Intracellular	0.9345	ZBTB20
5295	Intracellular	0.5634	PIK3R1
9788	Intracellular	0.7223	MTSS1
224	Intracellular	0.9328	ALDH3A2
23543	Intracellular	0.7185	RBFOX2
1462	Signal-peptide	0.5487	VCAN
151613	Intracellular	0.9326	TTC14
9859	UPS	0.5709	CEP170
9445	Intracellular	0.5606	ITM2B
80205	Intracellular	0.7896	CHD9
27314	UPS	0.5648	RAB30
3983	Intracellular	0.8798	ABLIM1
5034	Signal-peptide	0.8905	P4HB
4131	UPS	0.5508	MAP1B
4925	Signal-peptide	0.9081	NUCB2
6925	Intracellular	0.5871	TCF4
57489	Intracellular	0.5257	ODF2L
3303	Intracellular	0.7161	HSPA1A
51449	UPS	0.6191	PCYOX1
831	Intracellular	0.7633	CAST
25800	Transmembrane	0.9509	SLC39A6
54806	UPS	0.5027	AHI1
9910	Intracellular	0.9345	RABGAP1L
90	Signal-peptide	0.89	ACVR1
54741	Transmembrane	0.7248	LEPROT
23564	Intracellular	0.7132	DDAH2
727936	UPS	0.5735	GXYLT2
115290	UPS	0.5588	FBXO17
64167	UPS	0.6323	ERAP2
8974	Signal-peptide	0.7992	P4HA2
27327	Intracellular	0.6962	TNRC6A
26060	UPS	0.6028	APPL1
23564	Intracellular	0.9326	DDAH2
26022	Transmembrane	0.8013	TMEM98
1634	Signal-peptide	0.9114	DCN
9236	UPS	0.574	CCPG1
122953	Intracellular	0.9345	JDP2
862	Intracellular	0.6395	RUNX1T1
1432	UPS	0.5495	MAPK14
83719	UPS	0.6147	YPEL3
55251	Intracellular	0.9345	PCMTD2
3570	Intracellular	0.5977	IL6R
10956	Signal-peptide	0.995	OS9
60487	UPS	0.6177	TRMT11
975	Transmembrane	0.8581	CD81
51747	Intracellular	0.9343	LUC7L3
2037	Intracellular	0.5844	EPB41L2
3685	UPS	0.6346	ITGAV
5493	Intracellular	0.8798	PPL
79632	UPS	0.5279	FAM184A
23017	Transmembrane	0.7451	FAIM2
9358	Signal-peptide	0.8495	ITGBL1
51747	Intracellular	0.9345	LUC7L3
2534	UPS	0.6183	FYN
151887	UPS	0.5712	CCDC80
10144	UPS	0.6162	FAM13A
23589	UPS	0.5329	CARHSP1
83871	UPS	0.5423	RAB34
8895	UPS	0.6026	CPNE3
85456	Intracellular	0.9343	TNKS1BP1
23321	Intracellular	0.5728	TRIM2
9612	Intracellular	0.9344	NCOR2
862	Intracellular	0.8798	RUNX1T1
10313	Intracellular	0.5023	RTN3
2037	UPS	0.5306	EPB41L2
125058	Intracellular	0.9326	TBC1D16
22872	UPS	0.6331	SEC31A
4035	Signal-peptide	0.9707	LRP1
652	Intracellular	0.9345	BMP4
5157	Signal-peptide	0.9483	PDGFRL
831	Intracellular	0.765	CAST
9871	UPS	0.6301	SEC24D
9194	Transmembrane	0.9422	SLC16A7
2145	UPS	0.5975	EZH1
9961	Intracellular	0.9345	MVP
3090	UPS	0.5371	HIC1
27314	UPS	0.5243	RAB30
60487	Intracellular	0.55	TRMT11
57404	Signal-peptide	0.5589	CYP20A1
51279	Signal-peptide	0.4727	C1RL
6925	Intracellular	0.5873	TCF4
4649	Intracellular	0.9343	MYO9A
9788	Intracellular	0.7369	MTSS1
91851	Signal-peptide	0.9783	CHRDL1
4763	UPS	0.5213	NF1
55283	UPS	0.6368	MCOLN3
84162	Intracellular	0.5457	KIAA1109
22809	UPS	0.5172	ATF5
54796	Intracellular	0.9247	BNC2
8522	UPS	0.5817	GAS7
2534	UPS	0.6146	FYN
5066	Signal-peptide	0.7469	PAM
23389	UPS	0.573	MED13L
10659	Intracellular	0.52	CELF2
9563	Transmembrane	0.4903	H6PD
6925	Intracellular	0.7653	TCF4
619279	Intracellular	0.5935	ZNF704
10826	Transmembrane	0.8486	FAXDC2
5104	Signal-peptide	0.9961	SERPINA5
5136	Intracellular	0.5396	PDE1A
309	UPS	0.5519	ANXA6
3074	Intracellular	0.9345	HEXB
84162	Intracellular	0.5993	KIAA1109
7267	Intracellular	0.5147	TTC3
1809	Intracellular	0.5545	DPYSL3
22872	UPS	0.6368	SEC31A
3899	Intracellular	0.6132	AFF3
862	Intracellular	0.9345	RUNX1T1
8722	Signal-peptide	0.9924	CTSF
54511	UPS	0.6147	HMGCLL1
4046	Intracellular	0.5736	LSP1
79776	Intracellular	0.6807	ZFHX4
831	Intracellular	0.6329	CAST
3069	UPS	0.5321	HDLBP
64857	Intracellular	0.611	PLEKHG2
9415	Intracellular	0.9345	FADS2
1240	Transmembrane	0.964	CMKLR1
79974	Transmembrane	0.9292	CPED1
10144	UPS	0.6149	FAM13A
7059	Signal-peptide	0.9022	THBS3
4857	Intracellular	0.5941	NOVA1
122786	UPS	0.5493	FRMD6
51226	UPS	0.6181	COPZ2
1956	Signal-peptide	0.9073	EGFR
54511	UPS	0.5846	HMGCLL1
26137	Intracellular	0.7163	ZBTB20
3977	Transmembrane	0.4457	LIFR
975	Transmembrane	0.8581	CD81
3131	Intracellular	0.9345	HLF
25890	Intracellular	0.5874	ABI3BP
220965	Intracellular	0.595	FAM13C
5034	Signal-peptide	0.8905	P4HB
4857	UPS	0.5918	NOVA1
144165	Intracellular	0.6267	PRICKLE1
5156	Signal-peptide	0.697	PDGFRA
23041	UPS	0.5017	MON2
444	UPS	0.5826	ASPH
3912	Signal-peptide	0.9195	LAMB1
1601	Intracellular	0.6776	DAB2
83871	UPS	0.5583	RAB34
3176	Intracellular	0.9345	HNMT
2260	UPS	0.6148	FGFR1
5320	Signal-peptide	0.9267	PLA2G2A
3486	Intracellular	0.9345	IGFBP3
26092	Intracellular	0.9345	TOR1AIP1
889	UPS	0.5287	KRIT1
10404	Signal-peptide	0.5426	CPQ
4311	Transmembrane	0.9839	MME
2335	Signal-peptide	0.7896	FN1
167691	Intracellular	0.9347	LCA5
287	UPS	0.5949	ANK2
58504	Intracellular	0.8795	ARHGAP22
64764	UPS	0.5017	CREB3L2
8863	Intracellular	0.534	PER3
8854	UPS	0.5907	ALDH1A2
1432	UPS	0.6331	MAPK14
57088	UPS	0.54	PLSCR4
23469	Intracellular	0.5251	PHF3
9353	UPS	0.6183	SLIT2
1290	Intracellular	0.5987	COL5A2
55885	UPS	0.5498	LMO3
9859	UPS	0.5508	CEP170
665	UPS	0.6182	BNIP3L
677	Intracellular	0.9345	ZFP36L1
54495	UPS	0.6368	TMX3
23446	Transmembrane	0.9671	SLC44A1
165	Intracellular	0.9343	AEBP1
83719	UPS	0.5506	YPEL3
29767	UPS	0.5519	TMOD2
4313	UPS	0.57	MMP2
10493	UPS	0.6126	VAT1
10351	Signal-peptide	0.582	ABCA8
26046	UPS	0.53	LTN1
1066	UPS	0.6001	CES1
283298	Signal-peptide	0.9385	OLFML1
51635	Signal-peptide	0.6123	DHRS7
22872	UPS	0.5509	SEC31A
10154	UPS	0.5013	PLXNC1
55186	UPS	0.5565	SLC25A36
7148	Signal-peptide	0.9978	TNXB
27030	Intracellular	0.5369	MLH3
23469	Intracellular	0.5813	PHF3
54495	UPS	0.6191	TMX3
8522	Intracellular	0.5753	GAS7
309	UPS	0.5491	ANXA6
10111	UPS	0.5508	RAD50
9295	UPS	0.5946	SRSF11
63917	Transmembrane	0.8044	GALNT11
1842	Signal-peptide	0.9217	ECM2
79710	UPS	0.5518	MORC4
6645	Intracellular	0.9343	SNTB2
22836	UPS	0.5507	RHOBTB3
4763	Intracellular	0.5701	NF1
2145	Intracellular	0.5683	EZH1
57519	Intracellular	0.9345	STARD9
2908	Intracellular	0.595	NR3C1
781	UPS	0.551	CACNA2D1
10010	Intracellular	0.5279	TANK
114883	UPS	0.6367	OSBPL9
8675	UPS	0.5269	STX16
9406	Intracellular	0.9345	ZRANB2
29015	Transmembrane	0.8823	SLC43A3
27332	Intracellular	0.9345	ZNF638
112476	Intracellular	0.5953	PRRT2
8555	Intracellular	0.6211	CDC14B
3516	Intracellular	0.6988	RBPJ
4983	Intracellular	0.9345	OPHN1
3303	Intracellular	0.7161	HSPA1A
57569	Intracellular	0.716	ARHGAP20
901	UPS	0.5519	CCNG2
1831	Intracellular	0.9345	TSC22D3
1634	Signal-peptide	0.9114	DCN
2060	UPS	0.5147	EPS15
26512	Intracellular	0.5303	INTS6
2335	Signal-peptide	0.7896	FN1
10806	UPS	0.573	SDCCAG8
1831	UPS	0.5387	TSC22D3
25890	Intracellular	0.9345	ABI3BP
91404	UPS	0.6368	SESTD1
4926	UPS	0.6367	NUMA1
116985	Intracellular	0.7582	ARAP1
9961	Intracellular	0.9344	MVP
7106	Transmembrane	0.7915	TSPAN4
79022	Intracellular	0.9343	TMEM106C
1601	UPS	0.5073	DAB2
27020	Signal-peptide	0.9601	NPTN
604	Intracellular	0.5694	BCL6
862	Intracellular	0.595	RUNX1T1
27332	UPS	0.6111	ZNF638
4649	Intracellular	0.5663	MYO9A
4781	Intracellular	0.9327	NFIB
10826	UPS	0.5704	FAXDC2
27333	Transmembrane	0.9408	GOLIM4
831	UPS	0.5304	CAST
220965	Intracellular	0.5854	FAM13C
4669	UPS	0.565	"NAGLU"
8675	UPS	0.6116	STX16
80854	UPS	0.5148	SETD7
4054	Signal-peptide	0.7198	LTBP3
9759	Intracellular	0.6022	HDAC4
1634	Signal-peptide	0.9114	DCN
10550	Transmembrane	0.9147	ARL6IP5
23768	Signal-peptide	0.566	FLRT2
2353	Intracellular	0.5721	FOS
9520	UPS	0.5441	NPEPPS
23564	Intracellular	0.5537	DDAH2
9353	Signal-peptide	0.9006	SLIT2
55830	Transmembrane	0.5309	GLT8D1
51747	Intracellular	0.9343	LUC7L3
7106	Transmembrane	0.7915	TSPAN4
8675	UPS	0.6116	STX16
10111	Intracellular	0.9345	RAD50
6185	UPS	0.5963	RPN2
3570	Intracellular	0.6001	IL6R
1831	UPS	0.5537	TSC22D3
1513	Transmembrane	0.8441	CTSK
2260	Signal-peptide	0.9126	FGFR1
51433	UPS	0.614	ANAPC5
4782	Intracellular	0.7151	NFIC
6512	Transmembrane	0.9977	SLC1A7
6400	Signal-peptide	0.9981	SEL1L
3516	UPS	0.6137	RBPJ
26092	Intracellular	0.5459	TOR1AIP1
7148	Intracellular	0.5731	TNXB
128553	UPS	0.5342	TSHZ2
2534	Intracellular	0.6105	FYN
6925	Intracellular	0.5726	TCF4
10956	Signal-peptide	0.9964	OS9
27332	Intracellular	0.9328	ZNF638
60485	Intracellular	0.6327	SAV1
51133	UPS	0.5513	KCTD3
60485	UPS	0.571	SAV1
126	Intracellular	0.5593	ADH1C
2192	Intracellular	0.5999	FBLN1
5104	Signal-peptide	0.9961	SERPINA5
10159	UPS	0.5389	ATP6AP2
64397	Intracellular	0.6451	ZNF106
23543	Intracellular	0.7245	RBFOX2
79156	Transmembrane	0.5641	PLEKHF1
116254	UPS	0.5192	GINM1
57404	Signal-peptide	0.5589	CYP20A1
4926	Intracellular	0.5432	NUMA1
444	Transmembrane	0.8401	ASPH
27327	Intracellular	0.6177	TNRC6A
5066	Intracellular	0.8591	PAM
3908	Transmembrane	0.6049	LAMA2
55885	UPS	0.5485	LMO3
122786	UPS	0.5282	FRMD6
29767	UPS	0.6115	TMOD2
8082	Transmembrane	0.9878	SSPN
7373	Transmembrane	0.6427	COL14A1
9612	Intracellular	0.6287	NCOR2
4155	Intracellular	0.9345	MBP
5034	Signal-peptide	0.995	P4HB
10217	Intracellular	0.9345	CTDSPL
975	Transmembrane	0.9001	CD81
2534	Intracellular	0.5453	FYN
2878	Signal-peptide	0.9578	GPX3
5730	Signal-peptide	0.8939	PTGDS
94	Signal-peptide	0.9795	ACVRL1
185	Transmembrane	0.9961	AGTR1
3603	Intracellular	0.5645	IL16
1831	UPS	0.5165	TSC22D3
4297	Intracellular	0.8798	KMT2A
287	Intracellular	0.5256	ANK2
4256	Signal-peptide	0.9941	MGP
55885	UPS	0.5501	LMO3
56994	Transmembrane	0.6212	CHPT1
10159	UPS	0.5402	ATP6AP2
4926	UPS	0.5527	NUMA1
6443	Transmembrane	0.9156	SGCB
114883	UPS	0.5215	OSBPL9
23646	Transmembrane	0.9985	PLD3
29015	Transmembrane	0.9358	SLC43A3
4155	Intracellular	0.9345	MBP
5641	Signal-peptide	0.9875	LGMN
3516	Intracellular	0.6971	RBPJ
8522	UPS	0.5655	GAS7
55885	UPS	0.5507	LMO3
10000	Intracellular	0.5455	AKT3
116985	Intracellular	0.9343	ARAP1
90313	Transmembrane	0.4389	TP53I13
123803	Transmembrane	0.8616	NTAN1
55268	Intracellular	0.9326	ECHDC2
10349	Intracellular	0.6419	ABCA10
29015	Transmembrane	0.8823	SLC43A3
8405	UPS	0.6183	SPOP
9236	Intracellular	0.5235	CCPG1
2737	Intracellular	0.7339	GLI3
10808	UPS	0.5134	HSPH1
5586	Intracellular	0.9326	PKN2
8720	Intracellular	0.5507	MBTPS1
4311	Transmembrane	0.9839	MME
4212	Intracellular	0.5151	MEIS2
10349	UPS	0.5947	ABCA10
51474	Intracellular	0.6245	LIMA1
2145	UPS	0.5542	EZH1
57088	UPS	0.5255	PLSCR4
8910	Intracellular	0.5564	SGCE
2690	Signal-peptide	0.9836	GHR
2145	Intracellular	0.5668	EZH1
4926	Intracellular	0.8968	NUMA1
6925	Intracellular	0.587	TCF4
1634	Signal-peptide	0.9114	DCN
22872	UPS	0.5014	SEC31A
817	Intracellular	0.5436	CAMK2D
22872	Intracellular	0.5507	SEC31A
10252	Intracellular	0.9267	SPRY1
89795	Intracellular	0.693	"NAV3"
128553	UPS	0.5705	TSHZ2
10252	Intracellular	0.9343	SPRY1
8743	UPS	0.6368	TNFSF10
6925	Intracellular	0.5855	TCF4
7068	UPS	0.6111	THRB
60487	UPS	0.5786	TRMT11
10351	Transmembrane	0.756	ABCA8
9520	UPS	0.5587	NPEPPS
26512	UPS	0.599	INTS6
54806	Intracellular	0.519	AHI1
7046	UPS	0.6023	TGFBR1
5295	Intracellular	0.585	PIK3R1
165	Intracellular	0.6708	AEBP1
53826	Transmembrane	0.7135	FXYD6
79718	UPS	0.5947	TBL1XR1
123036	UPS	0.5712	TC2N
64857	Intracellular	0.9343	PLEKHG2
55268	Intracellular	0.9327	ECHDC2
29015	Transmembrane	0.8823	SLC43A3
8405	UPS	0.5693	SPOP
22902	Intracellular	0.6137	RUFY3
2353	Intracellular	0.5736	FOS
55268	Intracellular	0.9326	ECHDC2
3090	UPS	0.5959	HIC1
26092	Intracellular	0.9343	TOR1AIP1
57562	Intracellular	0.8648	CEP126
22862	Intracellular	0.5037	FNDC3A
4287	UPS	0.6177	ATXN3
5101	Signal-peptide	0.8748	PCDH9
6934	Intracellular	0.7308	TCF7L2
8854	Intracellular	0.5468	ALDH1A2
57088	UPS	0.618	PLSCR4
56987	UPS	0.5212	BBX
80205	Intracellular	0.5834	CHD9
1307	Intracellular	0.595	COL16A1
54757	Intracellular	0.9344	FAM20A
5159	Signal-peptide	0.9511	PDGFRB
29068	Intracellular	0.8635	ZBTB44
4155	Intracellular	0.9345	MBP
5783	Intracellular	0.5661	PTPN13
55885	Intracellular	0.5509	LMO3
79776	UPS	0.5367	ZFHX4
79022	UPS	0.5939	TMEM106C
224	Transmembrane	0.8439	ALDH3A2
91404	UPS	0.6368	SESTD1
23635	Intracellular	0.57	SSBP2
868	UPS	0.5313	CBLB
9759	Intracellular	0.8743	HDAC4
9520	UPS	0.5024	NPEPPS
4669	Intracellular	0.8553	"NAGLU"
85004	Intracellular	0.9345	RERG
1808	Intracellular	0.7162	DPYSL2
80205	Intracellular	0.7896	CHD9
5783	Intracellular	0.5661	PTPN13
11342	UPS	0.5439	RNF13
287	UPS	0.5913	ANK2
23564	Intracellular	0.9326	DDAH2
30061	Transmembrane	0.662	SLC40A1
29068	Intracellular	0.7164	ZBTB44
83478	Intracellular	0.9344	ARHGAP24
51433	UPS	0.5047	ANAPC5
873	Intracellular	0.6236	CBR1
5348	Transmembrane	0.9559	FXYD1
831	Intracellular	0.7633	CAST
4763	Transmembrane	0.7998	NF1
444	Transmembrane	0.8401	ASPH
55186	UPS	0.5505	SLC25A36
90	Signal-peptide	0.89	ACVR1
2328	UPS	0.6368	FMO3
29952	Signal-peptide	0.7947	DPP7
6512	Transmembrane	0.9977	SLC1A7
3915	Intracellular	0.9345	LAMC1
23461	Intracellular	0.9345	ABCA5
7035	Signal-peptide	0.9053	TFPI
10000	UPS	0.5712	AKT3
23635	Intracellular	0.5726	SSBP2
115294	UPS	0.6166	PCMTD1
54816	UPS	0.5001	ZNF280D
6925	Intracellular	0.5869	TCF4
3516	UPS	0.5506	RBPJ
5789	Signal-peptide	0.9793	PTPRD
400986	UPS	0.5939	ANKRD36C
7049	Signal-peptide	0.502	TGFBR3
29015	Transmembrane	0.9759	SLC43A3
79718	UPS	0.5129	TBL1XR1
4257	Transmembrane	0.6344	MGST1
8895	UPS	0.6037	CPNE3
4052	Intracellular	0.5745	LTBP1
5728	UPS	0.6155	PTEN
7058	Signal-peptide	0.9986	THBS2
64167	UPS	0.5729	ERAP2
8522	Intracellular	0.5655	GAS7
216	UPS	0.6303	ALDH1A1
7068	UPS	0.614	THRB
2192	UPS	0.6323	FBLN1
23564	Intracellular	0.9285	DDAH2
23469	Intracellular	0.5736	PHF3
51747	Intracellular	0.9343	LUC7L3
26268	UPS	0.552	FBXO9
25800	Signal-peptide	0.9577	SLC39A6
4155	Intracellular	0.9345	MBP
3304	Intracellular	0.7161	HSPA1B
7077	UPS	0.6183	TIMP2
7373	Intracellular	0.5176	COL14A1
8406	Signal-peptide	0.9493	SRPX
831	Intracellular	0.763	CAST
2549	UPS	0.6179	GAB1
57088	UPS	0.54	PLSCR4
63917	Transmembrane	0.8044	GALNT11
7267	Intracellular	0.5	TTC3
5979	Signal-peptide	0.9998	RET
7328	Intracellular	0.5047	UBE2H
79718	Intracellular	0.5953	TBL1XR1
23460	Transmembrane	0.8369	ABCA6
51421	Intracellular	0.8796	AMOTL2
25890	UPS	0.5724	ABI3BP
152503	Intracellular	0.5842	SH3D19
2037	UPS	0.5294	EPB41L2
217	Intracellular	0.9327	ALDH2
3516	Intracellular	0.6971	RBPJ
950	Transmembrane	0.6705	SCARB2
29952	Signal-peptide	0.6336	DPP7
25923	Intracellular	0.514	ATL3
831	UPS	0.5901	CAST
1580	Transmembrane	0.9056	CYP4B1
54757	Signal-peptide	0.7832	FAM20A
5376	Transmembrane	0.5545	PMP22
80205	Intracellular	0.7896	CHD9
5501	UPS	0.5505	PPP1CC
8522	Intracellular	0.563	GAS7
10659	UPS	0.5712	CELF2
83992	UPS	0.549	CTTNBP2
2273	UPS	0.6359	FHL1
57498	Intracellular	0.5604	KIDINS220
9236	Intracellular	0.5039	CCPG1
5547	UPS	0.5043	PRCP
9871	UPS	0.5502	SEC24D
59342	Signal-peptide	0.9498	SCPEP1
89795	Intracellular	0.6296	"NAV3"
54477	Intracellular	0.7353	PLEKHA5
9249	Intracellular	0.5712	DHRS3
127435	Signal-peptide	0.8363	PODN
51226	Transmembrane	0.5861	COPZ2
79718	Intracellular	0.5736	TBL1XR1
56986	UPS	0.6178	DTWD1
1601	Intracellular	0.6776	DAB2
7046	Intracellular	0.9344	TGFBR1
56994	Transmembrane	0.6212	CHPT1
1634	UPS	0.5954	DCN
287	Intracellular	0.5612	ANK2
63917	Intracellular	0.9345	GALNT11
91404	UPS	0.5957	SESTD1
224	UPS	0.6338	ALDH3A2
9910	Transmembrane	0.7366	RABGAP1L
23041	UPS	0.5916	MON2
718	UPS	0.6154	C3
3601	Signal-peptide	0.9527	IL15RA
57584	Intracellular	0.5933	ARHGAP21
2202	Signal-peptide	0.9939	EFEMP1
58504	Intracellular	0.9327	ARHGAP22
55251	Intracellular	0.9345	PCMTD2
6383	Signal-peptide	0.9998	SDC2
4026	Intracellular	0.69	LPP
2934	Intracellular	0.6245	GSN
4926	Intracellular	0.5875	NUMA1
7328	UPS	0.5737	UBE2H
439921	Signal-peptide	0.6679	MXRA7
8322	Signal-peptide	0.9666	FZD4
8854	Intracellular	0.5683	ALDH1A2
91653	UPS	0.614	BOC
53826	Transmembrane	0.7135	FXYD6
25890	Intracellular	0.6131	ABI3BP
1634	UPS	0.6368	DCN
64857	Intracellular	0.9326	PLEKHG2
2908	Intracellular	0.595	NR3C1
5337	UPS	0.5918	PLD1
3908	Signal-peptide	0.9769	LAMA2
6925	UPS	0.5293	TCF4
220	Intracellular	0.9326	ALDH1A3
144165	UPS	0.5806	PRICKLE1
9520	UPS	0.5712	NPEPPS
9194	Transmembrane	0.9422	SLC16A7
3337	Intracellular	0.9345	DNAJB1
901	Intracellular	0.5526	CCNG2
57690	Intracellular	0.681	TNRC6C
6645	Intracellular	0.9345	SNTB2
27332	Intracellular	0.9345	ZNF638
51279	Signal-peptide	0.4727	C1RL
28959	UPS	0.6013	TMEM176B
7431	Intracellular	0.9346	VIM
400	UPS	0.573	ARL1
4311	Transmembrane	0.9839	MME
51226	Intracellular	0.9343	COPZ2
309	UPS	0.5309	ANXA6
9353	Intracellular	0.5507	SLIT2
130271	UPS	0.57	PLEKHH2
5176	Signal-peptide	0.9496	SERPINF1
4311	Transmembrane	0.9839	MME
5087	UPS	0.5314	PBX1
10404	Signal-peptide	0.5426	CPQ
151613	Transmembrane	0.6878	TTC14
727936	Intracellular	0.859	GXYLT2
9019	Transmembrane	0.58	MPZL1
4035	Intracellular	0.9343	LRP1
55885	UPS	0.5485	LMO3
286133	Intracellular	0.9343	SCARA5
23321	Intracellular	0.5728	TRIM2
85458	Intracellular	0.5864	DIXDC1
50507	Transmembrane	0.8893	NOX4
5104	Signal-peptide	0.998	SERPINA5
51226	UPS	0.567	COPZ2
868	Intracellular	0.9345	CBLB
51433	UPS	0.5001	ANAPC5
23461	UPS	0.6182	ABCA5
26092	Intracellular	0.8796	TOR1AIP1
8405	UPS	0.6037	SPOP
79718	Intracellular	0.6587	TBL1XR1
2534	UPS	0.5664	FYN
56987	Intracellular	0.5953	BBX
123803	Transmembrane	0.8118	NTAN1
259282	Intracellular	0.5911	BOD1L1
56986	UPS	0.6162	DTWD1
5034	Signal-peptide	0.8905	P4HB
6720	Signal-peptide	0.6867	SREBF1
144165	Intracellular	0.6267	PRICKLE1
9321	UPS	0.5752	TRIP11
287	Intracellular	0.532	ANK2
123803	UPS	0.5737	NTAN1
50507	Transmembrane	0.8893	NOX4
9961	Intracellular	0.9326	MVP
5168	Intracellular	0.5665	ENPP2
51621	Intracellular	0.9345	KLF13
10493	UPS	0.5913	VAT1
80005	UPS	0.598	DOCK5
56987	UPS	0.5516	BBX
130271	Intracellular	0.5418	PLEKHH2
2690	Signal-peptide	0.9988	GHR
4763	UPS	0.5379	NF1
23405	Intracellular	0.5668	DICER1
5046	Signal-peptide	0.9703	PCSK6
8405	UPS	0.5298	SPOP
1628	Intracellular	0.9345	DBP
23405	Intracellular	0.5661	DICER1
5802	Signal-peptide	0.8824	PTPRS
5325	Intracellular	0.5006	PLAGL1
9859	Intracellular	0.6029	CEP170
2037	Intracellular	0.5735	EPB41L2
51747	Intracellular	0.9345	LUC7L3
9639	Intracellular	0.5782	ARHGEF10
287	Intracellular	0.5682	ANK2
57381	UPS	0.6109	RHOJ
23032	UPS	0.6368	USP33
5919	Signal-peptide	0.9428	RARRES2
862	Intracellular	0.6395	RUNX1T1
4649	Intracellular	0.5697	MYO9A
5066	Signal-peptide	0.7469	PAM
4212	Intracellular	0.6523	MEIS2
115294	Intracellular	0.5332	PCMTD1
64397	Intracellular	0.6636	ZNF106
1759	Intracellular	0.9302	DNM1
3069	UPS	0.6164	HDLBP
3516	Intracellular	0.9345	RBPJ
220965	Intracellular	0.9326	FAM13C
7046	Signal-peptide	0.8557	TGFBR1
2145	UPS	0.6368	EZH1
23646	Intracellular	0.6086	PLD3
4155	UPS	0.5484	MBP
831	Intracellular	0.5567	CAST
287	UPS	0.54990000000000006	ANK2
54495	UPS	0.6368	TMX3
6925	Intracellular	0.5871	TCF4
27020	Signal-peptide	0.9952	NPTN
83871	UPS	0.5367	RAB34
55084	Intracellular	0.5736	SOBP
3899	Intracellular	0.5952	AFF3
8863	Intracellular	0.5758	PER3
220965	Intracellular	0.9345	FAM13C
25890	Signal-peptide	0.7314	ABI3BP
10154	UPS	0.6365	PLXNC1
5046	Intracellular	0.9343	PCSK6
9358	Intracellular	0.6132	ITGBL1
79022	UPS	0.5402	TMEM106C
28959	UPS	0.5522	TMEM176B
5087	Intracellular	0.6107	PBX1
83468	Transmembrane	0.617	GLT8D2
23405	Intracellular	0.5668	DICER1
4287	Intracellular	0.7094	ATXN3
23469	Intracellular	0.5534	PHF3
1889	Intracellular	0.5634	ECE1
64859	UPS	0.5355	"NABP1"
25925	Intracellular	0.5032	ZNF521
6717	UPS	0.5092	SRI
5783	UPS	0.6183	PTPN13
10111	UPS	0.5314	RAD50
324	UPS	0.6139	APC
27327	Intracellular	0.5618	TNRC6A
6925	Intracellular	0.5884	TCF4
116039	Intracellular	0.9347	OSR2
4313	UPS	0.6331	MMP2
10350	Transmembrane	0.9651	ABCA9
4763	UPS	0.5182	NF1
22902	UPS	0.536	RUFY3
6934	Intracellular	0.9345	TCF7L2
2273	UPS	0.6367	FHL1
309	UPS	0.5344	ANXA6
7474	Signal-peptide	0.7789	WNT5A
161176	Intracellular	0.8763	SYNE3
23102	UPS	0.5545	TBC1D2B
51635	UPS	0.5558	DHRS7
114757	Intracellular	0.5522	CYGB
5547	UPS	0.6183	PRCP
6400	Signal-peptide	0.9981	SEL1L
2690	Signal-peptide	0.9741	GHR
5168	Transmembrane	0.5337	ENPP2
64857	UPS	0.5364	PLEKHG2
220965	Intracellular	0.5867	FAM13C
3624	Signal-peptide	0.8323	INHBA
55885	Intracellular	0.9345	LMO3
331	Intracellular	0.5455	XIAP
5156	Signal-peptide	0.697	PDGFRA
9859	Intracellular	0.9344	CEP170
