EntrezID	Prediction	Score	GeneSymbol
254827	Intracellular	0.502	"NAALADL2"
79188	UPS	0.5913	TMEM43
2192	UPS	0.5272	FBLN1
4052	Intracellular	0.5787	LTBP1
10367	UPS	0.5504	MICU1
23621	Signal-peptide	0.8721	BACE1
25890	UPS	0.5929	ABI3BP
26053	Intracellular	0.8765	AUTS2
2909	Intracellular	0.7165	ARHGAP35
54510	Signal-peptide	0.4299	PCDH18
4781	Intracellular	0.6244	NFIB
11078	Intracellular	0.9345	TRIOBP
116987	Intracellular	0.8796	AGAP1
117248	Intracellular	0.5302	GALNT15
64285	Intracellular	0.9344	RHBDF1
2042	Signal-peptide	0.8689	EPHA3
23423	Signal-peptide	0.9623	TMED3
5325	Intracellular	0.5007	PLAGL1
9467	Intracellular	0.6328	SH3BP5
4330	Intracellular	0.5536	MN1
60312	Intracellular	0.7328	AFAP1
55827	Intracellular	0.9323	DCAF6
56904	Intracellular	0.9345	SH3GLB2
2744	UPS	0.6368	GLS
10159	UPS	0.5389	ATP6AP2
6695	Signal-peptide	0.5046	SPOCK1
8076	Signal-peptide	0.8234	MFAP5
7922	Signal-peptide	0.5139	SLC39A7
813	Signal-peptide	0.8116	CALU
10111	Intracellular	0.5686	RAD50
781	Signal-peptide	0.8446	CACNA2D1
11078	Intracellular	0.9329	TRIOBP
55763	Intracellular	0.5009	EXOC1
862	Intracellular	0.8796	RUNX1T1
79692	Intracellular	0.5644	ZNF322
23564	Intracellular	0.7132	DDAH2
351	Signal-peptide	0.9934	APP
23345	Transmembrane	0.5211	SYNE1
2548	Transmembrane	0.7614	GAA
387	UPS	0.5366	RHOA
9910	Transmembrane	0.7366	RABGAP1L
9659	Intracellular	0.5896	PDE4DIP
274	UPS	0.5236	BIN1
23236	Intracellular	0.5009	PLCB1
80205	Intracellular	0.7896	CHD9
302	UPS	0.5254	ANXA2
5090	Intracellular	0.7106	PBX3
83872	UPS	0.5284	HMCN1
1759	Intracellular	0.7174	DNM1
64778	Intracellular	0.6532	FNDC3B
80230	Intracellular	0.7331	RUFY1
256158	Intracellular	0.7192	HMCN2
2191	UPS	0.5496	FAP
93621	Intracellular	0.9344	MRFAP1
114882	UPS	0.521	OSBPL8
84255	Intracellular	0.7082	SLC37A3
6745	Transmembrane	0.7752	SSR1
26147	Intracellular	0.9326	PHF19
51604	Signal-peptide	0.9749	PIGT
9612	Intracellular	0.7343	NCOR2
5783	Intracellular	0.5661	PTPN13
138050	Signal-peptide	0.7692	HGSNAT
84056	Intracellular	0.9344	KATNAL1
8974	Signal-peptide	0.7992	P4HA2
6443	Transmembrane	0.7517	SGCB
8754	Signal-peptide	0.8413	ADAM9
6605	Intracellular	0.689	SMARCE1
6925	Intracellular	0.5842	TCF4
4134	Intracellular	0.6824	MAP4
28959	UPS	0.5522	TMEM176B
7106	Transmembrane	0.9653	TSPAN4
83641	Intracellular	0.9345	FAM107B
64215	Signal-peptide	0.8708	DNAJC1
490	Intracellular	0.6591	ATP2B1
3843	UPS	0.5398	IPO5
116988	Intracellular	0.9343	AGAP3
223117	Transmembrane	0.9375	SEMA3D
901	Intracellular	0.5526	CCNG2
9586	Intracellular	0.7266	CREB5
50863	Intracellular	0.9345	NTM
5708	Intracellular	0.506	PSMD2
10512	Signal-peptide	0.8225	SEMA3C
10169	Intracellular	0.9345	SERF2
868	Intracellular	0.8559	CBLB
27327	Intracellular	0.6962	TNRC6A
23564	Intracellular	0.5537	DDAH2
23051	Intracellular	0.5953	ZHX3
5136	UPS	0.6183	PDE1A
54756	UPS	0.6367	IL17RD
7869	Intracellular	0.9347	SEMA3B
53947	Transmembrane	0.9126	A4GALT
4781	Intracellular	0.6246	NFIB
81617	UPS	0.5572	CAB39L
26524	Intracellular	0.6447	LATS2
1192	UPS	0.6154	CLIC1
25890	Signal-peptide	0.7314	ABI3BP
284611	UPS	0.5507	FAM102B
51199	Intracellular	0.5666	NIN
10015	UPS	0.6138	PDCD6IP
11078	Intracellular	0.9326	TRIOBP
252839	Signal-peptide	0.9787	TMEM9
113791	Signal-peptide	0.8159	PIK3IP1
51304	Intracellular	0.5316	ZDHHC3
81617	UPS	0.6135	CAB39L
53342	Intracellular	0.9344	IL17D
9612	Intracellular	0.734	NCOR2
8411	Intracellular	0.9343	EEA1
8974	Transmembrane	0.7993	P4HA2
6185	UPS	0.5957	RPN2
57142	Transmembrane	0.7868	RTN4
50863	UPS	0.6368	NTM
10274	Intracellular	0.5685	STAG1
6050	Intracellular	0.5759	RNH1
25940	UPS	0.6176	FAM98A
11342	Transmembrane	0.5721	RNF13
114884	Intracellular	0.5631	OSBPL10
57222	Transmembrane	0.9763	ERGIC1
2737	Intracellular	0.7339	GLI3
387882	Intracellular	0.5639	C12orf75
118	Intracellular	0.7308	ADD1
5829	UPS	0.5002	PXN
23345	UPS	0.5069	SYNE1
372	Intracellular	0.5642	ARCN1
10659	Intracellular	0.5189	CELF2
8936	Intracellular	0.5901	WASF1
90135	Intracellular	0.5725	BTBD6
4140	Intracellular	0.8796	MARK3
6810	Intracellular	0.9345	STX4
3069	Intracellular	0.7205	HDLBP
60487	Intracellular	0.55	TRMT11
5087	Intracellular	0.7332	PBX1
2736	UPS	0.595	GLI2
4212	UPS	0.6043	MEIS2
4257	Transmembrane	0.6344	MGST1
4046	Intracellular	0.9344	LSP1
90102	Intracellular	0.8794	PHLDB2
1192	UPS	0.6154	CLIC1
9581	UPS	0.5008	PREPL
2131	Intracellular	0.584	EXT1
57142	Transmembrane	0.9533	RTN4
1759	Intracellular	0.7183	DNM1
114882	UPS	0.521	OSBPL8
151887	UPS	0.5712	CCDC80
9581	UPS	0.521	PREPL
4660	Intracellular	0.8798	PPP1R12B
51304	Transmembrane	0.9936	ZDHHC3
316	UPS	0.6034	AOX1
51374	UPS	0.5992	ATRAID
2135	Transmembrane	0.8685	EXTL2
9529	Intracellular	0.5867	BAG5
114899	Signal-peptide	0.946	C1QTNF3
203068	Intracellular	0.5784	TUBB
116985	Intracellular	0.8598	ARAP1
9619	UPS	0.5472	ABCG1
56937	Intracellular	0.6083	PMEPA1
23564	Intracellular	0.7132	DDAH2
29058	Transmembrane	0.9984	TMEM230
79692	Intracellular	0.5644	ZNF322
8910	Signal-peptide	0.5734	SGCE
54867	UPS	0.6368	TMEM214
2317	Intracellular	0.5049	FLNB
5708	Intracellular	0.5213	PSMD2
7267	Intracellular	0.5	TTC3
5898	UPS	0.5507	RALA
22872	UPS	0.5014	SEC31A
50809	UPS	0.5878	HP1BP3
90	Signal-peptide	0.89	ACVR1
29899	Intracellular	0.5713	GPSM2
8754	Signal-peptide	0.8413	ADAM9
3572	Signal-peptide	0.8879	IL6ST
84168	Signal-peptide	0.5466	ANTXR1
7041	Intracellular	0.5656	TGFB1I1
26053	Intracellular	0.5318	AUTS2
83641	Intracellular	0.578	FAM107B
51280	Transmembrane	0.995	GOLM1
5654	UPS	0.5309	HTRA1
63917	Transmembrane	0.8044	GALNT11
50618	Intracellular	0.5667	ITSN2
152330	Signal-peptide	0.7305	CNTN4
9877	UPS	0.5449	ZC3H11A
114926	Transmembrane	0.9257	SMIM19
10133	Intracellular	0.5874	OPTN
63917	Transmembrane	0.8044	GALNT11
2335	Signal-peptide	0.7896	FN1
302	UPS	0.5254	ANXA2
6595	Intracellular	0.9345	SMARCA2
80267	Intracellular	0.5125	EDEM3
57085	Signal-peptide	0.5582	AGTRAP
1634	Signal-peptide	0.9114	DCN
1293	Signal-peptide	0.8427	COL6A3
5137	Intracellular	0.9345	PDE1C
5052	UPS	0.6176	PRDX1
79718	UPS	0.5947	TBL1XR1
55667	UPS	0.5969	DENND4C
63971	Intracellular	0.5648	KIF13A
4719	Intracellular	0.5898	NDUFS1
8974	Signal-peptide	0.7992	P4HA2
7922	Transmembrane	0.8987	SLC39A7
967	Transmembrane	0.856	CD63
3090	Intracellular	0.7317	HIC1
9612	Intracellular	0.9344	NCOR2
54867	Transmembrane	0.6854	TMEM214
64236	Intracellular	0.9239	PDLIM2
5212	Signal-peptide	0.726	VIT
4052	Signal-peptide	0.9356	LTBP1
23085	Intracellular	0.6864	ERC1
6720	Intracellular	0.5836	SREBF1
64968	Intracellular	0.9345	MRPS6
9445	Intracellular	0.5606	ITM2B
23331	Intracellular	0.7275	TTC28
1363	Signal-peptide	0.6266	CPE
151887	Signal-peptide	0.9041	CCDC80
7035	Signal-peptide	0.9053	TFPI
10752	Intracellular	0.9326	CHL1
1192	UPS	0.6154	CLIC1
83877	Signal-peptide	0.7288	TM2D2
26053	UPS	0.5735	AUTS2
2006	Signal-peptide	0.9152	ELN
889	UPS	0.5024	KRIT1
57863	Signal-peptide	0.9999	CADM3
64834	Transmembrane	0.976	ELOVL1
116988	Intracellular	0.6234	AGAP3
79600	Signal-peptide	0.9989	TCTN1
4155	Intracellular	0.9345	MBP
55622	UPS	0.5982	TTC27
2181	Transmembrane	0.9991	ACSL3
57088	UPS	0.5975	PLSCR4
5354	Transmembrane	0.9287	PLP1
10455	UPS	0.5352	ECI2
54796	UPS	0.5589	BNC2
4660	Intracellular	0.9343	PPP1R12B
107	UPS	0.5494	ADCY1
6711	Intracellular	0.8798	SPTBN1
65062	Intracellular	0.9345	TMEM237
117248	Signal-peptide	0.5539	GALNT15
2006	Signal-peptide	0.9152	ELN
2734	Signal-peptide	0.9959	GLG1
9236	Intracellular	0.66	CCPG1
26268	Intracellular	0.9345	FBXO9
2195	Signal-peptide	0.9999	FAT1
1836	Intracellular	0.6744	SLC26A2
84056	Intracellular	0.8795	KATNAL1
9586	Intracellular	0.7326	CREB5
152330	UPS	0.6365	CNTN4
23564	Intracellular	0.5537	DDAH2
7106	Transmembrane	0.7915	TSPAN4
158293	Intracellular	0.9344	FAM120AOS
55622	UPS	0.6183	TTC27
3927	UPS	0.6178	LASP1
28959	UPS	0.6013	TMEM176B
79901	Transmembrane	0.8797	CYBRD1
84328	UPS	0.614	LZIC
23075	Intracellular	0.5629	SWAP70
2674	Signal-peptide	0.9565	GFRA1
80014	Intracellular	0.5846	WWC2
10149	Transmembrane	0.8777	ADGRG2
51454	Intracellular	0.6122	GULP1
64167	Transmembrane	0.7737	ERAP2
2260	Signal-peptide	0.9927	FGFR1
7586	Intracellular	0.8798	ZKSCAN1
10897	UPS	0.6334	YIF1A
55365	Transmembrane	0.9801	TMEM176A
3069	Intracellular	0.7171	HDLBP
5136	UPS	0.5181	PDE1A
3843	UPS	0.5609	IPO5
51150	Signal-peptide	0.7357	SDF4
81609	Intracellular	0.5681	SNX27
4026	Intracellular	0.5396	LPP
7922	Transmembrane	0.8987	SLC39A7
51454	UPS	0.6363	GULP1
60487	UPS	0.6177	TRMT11
1842	Signal-peptide	0.9217	ECM2
977	Transmembrane	0.9904	CD151
2736	Intracellular	0.5508	GLI2
23213	Signal-peptide	0.5456	SULF1
54867	Intracellular	0.5433	TMEM214
7148	Signal-peptide	0.9978	TNXB
51304	Transmembrane	0.9817	ZDHHC3
27147	Intracellular	0.9345	DENND2A
1296	Intracellular	0.5593	COL8A2
4026	UPS	0.5722	LPP
9778	Intracellular	0.7352	KIAA0232
4046	UPS	0.5521	LSP1
57452	Transmembrane	0.7075	GALNT16
10350	Transmembrane	0.9651	ABCA9
10026	Signal-peptide	0.7693	PIGK
26268	Intracellular	0.9345	FBXO9
5708	UPS	0.6129	PSMD2
54664	UPS	0.5074	TMEM106B
81603	Intracellular	0.6125	TRIM8
1728	UPS	0.6368	NQO1
79763	UPS	0.5381	ISOC2
64236	Intracellular	0.9343	PDLIM2
8555	UPS	0.5498	CDC14B
2181	Transmembrane	0.9991	ACSL3
873	UPS	0.5521	CBR1
311	Intracellular	0.5795	ANXA11
2803	Intracellular	0.5258	GOLGA4
10274	Intracellular	0.9343	STAG1
3915	Intracellular	0.9345	LAMC1
7922	Signal-peptide	0.5139	SLC39A7
2260	Signal-peptide	0.9126	FGFR1
84196	Intracellular	0.5436	USP48
1580	Transmembrane	0.9056	CYP4B1
1513	Transmembrane	0.8441	CTSK
167691	Intracellular	0.9347	LCA5
5862	UPS	0.5737	RAB2A
7076	UPS	0.5654	TIMP1
7106	Transmembrane	0.9253	TSPAN4
23603	Intracellular	0.5453	CORO1C
1192	UPS	0.6154	CLIC1
208	Intracellular	0.9344	AKT2
5125	Intracellular	0.6801	PCSK5
2006	Signal-peptide	0.9152	ELN
4781	Intracellular	0.5532	NFIB
5730	Signal-peptide	0.8939	PTGDS
10342	Intracellular	0.6966	TFG
51280	Transmembrane	0.995	GOLM1
9217	UPS	0.5521	VAPB
7480	Signal-peptide	0.6328	WNT10B
2736	Intracellular	0.576	GLI2
3927	Intracellular	0.5511	LASP1
6050	Intracellular	0.5759	RNH1
889	UPS	0.5024	KRIT1
8704	Transmembrane	0.9422	B4GALT2
2273	UPS	0.6359	FHL1
3843	UPS	0.5381	IPO5
54558	Intracellular	0.8798	SPATA6
2006	Signal-peptide	0.9369	ELN
57584	UPS	0.5996	ARHGAP21
252839	Signal-peptide	0.8968	TMEM9
203068	Intracellular	0.5787	TUBB
10133	Intracellular	0.5874	OPTN
7076	Signal-peptide	0.9998	TIMP1
114926	Transmembrane	0.9257	SMIM19
1956	Signal-peptide	0.9073	EGFR
7480	Signal-peptide	0.6328	WNT10B
1281	Intracellular	0.6425	COL3A1
55885	UPS	0.5485	LMO3
1192	UPS	0.6154	CLIC1
9260	UPS	0.5666	PDLIM7
63917	Transmembrane	0.8044	GALNT11
285362	Signal-peptide	0.9996	SUMF1
79022	UPS	0.5402	TMEM106C
84668	Intracellular	0.533	FAM126A
4046	Intracellular	0.5736	LSP1
6733	Intracellular	0.9345	SRPK2
23564	Intracellular	0.5537	DDAH2
1192	UPS	0.6154	CLIC1
64285	Intracellular	0.9345	RHBDF1
23321	Intracellular	0.6216	TRIM2
2006	Signal-peptide	0.9369	ELN
83641	Intracellular	0.9345	FAM107B
10512	Signal-peptide	0.91	SEMA3C
55186	UPS	0.5505	SLC25A36
6185	UPS	0.6183	RPN2
80303	UPS	0.5525	EFHD1
158326	UPS	0.6367	FREM1
7360	UPS	0.5002	UGP2
81555	UPS	0.5981	YIPF5
51454	Intracellular	0.6122	GULP1
9805	Intracellular	0.5455	SCRN1
7267	UPS	0.6182	TTC3
23433	UPS	0.5939	RHOQ
1729	Intracellular	0.6016	DIAPH1
11342	Intracellular	0.6805	RNF13
9270	UPS	0.614	ITGB1BP1
9590	Intracellular	0.6344	AKAP12
57498	UPS	0.5721	KIDINS220
10752	Intracellular	0.6126	CHL1
781	UPS	0.551	CACNA2D1
5212	Signal-peptide	0.726	VIT
9097	UPS	0.5036	USP14
5090	Intracellular	0.9344	PBX3
55002	UPS	0.5479	TMCO3
2990	Signal-peptide	0.5122	GUSB
3796	Intracellular	0.768	KIF2A
94	Signal-peptide	0.9795	ACVRL1
11228	Intracellular	0.6877	RASSF8
7035	Signal-peptide	0.9053	TFPI
2192	Signal-peptide	0.8633	FBLN1
26577	UPS	0.513	PCOLCE2
54187	UPS	0.5948	"NANS"
2317	Intracellular	0.9343	FLNB
90	Signal-peptide	0.89	ACVR1
84255	Intracellular	0.9326	SLC37A3
23102	Signal-peptide	0.5125	TBC1D2B
10274	Intracellular	0.9345	STAG1
5325	Intracellular	0.5006	PLAGL1
5786	Signal-peptide	0.9982	PTPRA
83877	UPS	0.6175	TM2D2
1295	Transmembrane	0.5117	COL8A1
11168	Intracellular	0.5633	PSIP1
1841	UPS	0.5498	DTYMK
23262	Intracellular	0.7899	PPIP5K2
10184	Transmembrane	0.7156	LHFPL2
64236	Intracellular	0.9343	PDLIM2
51280	Transmembrane	0.995	GOLM1
25814	Intracellular	0.5188	ATXN10
57142	Intracellular	0.5227	RTN4
224	UPS	0.5453	ALDH3A2
6050	Intracellular	0.5759	RNH1
284297	Signal-peptide	0.8925	SSC5D
8405	UPS	0.5298	SPOP
4313	UPS	0.5214	MMP2
116985	Intracellular	0.8761	ARAP1
8082	Transmembrane	0.9878	SSPN
5965	UPS	0.6368	RECQL
165	UPS	0.5147	AEBP1
10169	Intracellular	0.9327	SERF2
2260	Signal-peptide	0.989	FGFR1
23646	Transmembrane	0.9985	PLD3
1192	UPS	0.6154	CLIC1
57007	Transmembrane	0.9989	ACKR3
9910	Intracellular	0.9345	RABGAP1L
55365	Transmembrane	0.5247	TMEM176A
50618	UPS	0.6367	ITSN2
57038	Intracellular	0.5651	RARS2
311	Intracellular	0.5927	ANXA11
64393	UPS	0.5444	ZMAT3
64094	Intracellular	0.9345	SMOC2
4046	Intracellular	0.6131	LSP1
3069	UPS	0.5491	HDLBP
56904	Intracellular	0.5726	SH3GLB2
6733	UPS	0.5739	SRPK2
55352	UPS	0.6183	COPRS
1213	UPS	0.6191	CLTC
23564	Intracellular	0.9326	DDAH2
55186	UPS	0.5505	SLC25A36
3899	Intracellular	0.5952	AFF3
285753	UPS	0.5882	CEP57L1
5937	Intracellular	0.5852	RBMS1
9839	Intracellular	0.6309	ZEB2
7068	Intracellular	0.5435	THRB
6453	Intracellular	0.5474	ITSN1
80205	Intracellular	0.7896	CHD9
56944	Intracellular	0.9343	OLFML3
23213	Signal-peptide	0.5456	SULF1
2199	Signal-peptide	0.9026	FBLN2
57498	Intracellular	0.5604	KIDINS220
64324	Intracellular	0.7313	NSD1
47	UPS	0.5004	ACLY
6453	Intracellular	0.5649	ITSN1
91851	Signal-peptide	0.9783	CHRDL1
63917	Transmembrane	0.8044	GALNT11
6745	Signal-peptide	0.9892	SSR1
2181	Transmembrane	0.9991	ACSL3
221477	Transmembrane	0.6532	C6orf89
122953	Intracellular	0.9345	JDP2
203068	Intracellular	0.5787	TUBB
975	UPS	0.618	CD81
7881	Intracellular	0.5654	KCNAB1
60	UPS	0.5347	ACTB
3693	Intracellular	0.5201	ITGB5
116039	Intracellular	0.9347	OSR2
9839	Intracellular	0.5503	ZEB2
118429	Signal-peptide	0.7907	ANTXR2
112574	Intracellular	0.54	SNX18
8974	Signal-peptide	0.7992	P4HA2
27333	Transmembrane	0.9408	GOLIM4
2192	Intracellular	0.9326	FBLN1
23301	Intracellular	0.9345	EHBP1
8073	Intracellular	0.9344	PTP4A2
1307	Intracellular	0.5953	COL16A1
7267	UPS	0.5165	TTC3
27303	Intracellular	0.6978	RBMS3
29899	UPS	0.5496	GPSM2
8510	Intracellular	0.9345	MMP23B
118	Intracellular	0.5851	ADD1
50809	Intracellular	0.6045	HP1BP3
83871	UPS	0.5423	RAB34
200162	Intracellular	0.5001	SPAG17
135228	Signal-peptide	0.6257	CD109
5315	Intracellular	0.5656	PKM
11168	Intracellular	0.9345	PSIP1
152330	Signal-peptide	0.7305	CNTN4
10130	Transmembrane	0.6066	PDIA6
7881	Intracellular	0.5654	KCNAB1
10493	Transmembrane	0.6235	VAT1
29899	Intracellular	0.5713	GPSM2
5783	Intracellular	0.5661	PTPN13
4835	UPS	0.6267	NQO2
79832	Intracellular	0.5035	QSER1
2768	Intracellular	0.9327	GNA12
116985	Intracellular	0.9343	ARAP1
81609	UPS	0.5699	SNX27
4782	Intracellular	0.7152	NFIC
2995	Transmembrane	1	GYPC
1066	Signal-peptide	0.7185	CES1
152137	Intracellular	0.5963	CCDC50
1213	UPS	0.6181	CLTC
57584	Intracellular	0.5933	ARHGAP21
3096	Intracellular	0.9342	HIVEP1
5708	Intracellular	0.8592	PSMD2
2191	UPS	0.6099	FAP
79071	Transmembrane	0.8481	ELOVL6
5937	Intracellular	0.5852	RBMS1
23155	Transmembrane	0.9636	CLCC1
754	Intracellular	0.9345	PTTG1IP
54867	UPS	0.5526	TMEM214
5136	UPS	0.5181	PDE1A
60	UPS	0.5549	ACTB
9910	Intracellular	0.5022	RABGAP1L
9270	UPS	0.5909	ITGB1BP1
2768	UPS	0.5697	GNA12
1803	Transmembrane	0.8749	DPP4
57489	UPS	0.5784	ODF2L
79718	Intracellular	0.5953	TBL1XR1
1107	Intracellular	0.5677	CHD3
23250	Transmembrane	0.957	ATP11A
5372	Intracellular	0.9344	PMM1
55830	Transmembrane	0.5309	GLT8D1
7068	UPS	0.5472	THRB
51199	UPS	0.5945	NIN
79718	Intracellular	0.5736	TBL1XR1
28959	UPS	0.6013	TMEM176B
2191	Transmembrane	0.8608	FAP
10149	Transmembrane	0.7189	ADGRG2
22872	UPS	0.5014	SEC31A
63917	Transmembrane	0.8044	GALNT11
975	Transmembrane	0.8581	CD81
27303	Intracellular	0.6978	RBMS3
94134	Intracellular	0.5457	ARHGAP12
1728	UPS	0.6368	NQO1
55622	Intracellular	0.8587	TTC27
51564	Intracellular	0.6316	HDAC7
8510	Transmembrane	0.7691	MMP23B
29117	Intracellular	0.7169	BRD7
1192	UPS	0.6154	CLIC1
26003	Intracellular	0.9345	GORASP2
23564	Intracellular	0.5537	DDAH2
3423	Signal-peptide	0.974	IDS
4134	Intracellular	0.69	MAP4
25890	Intracellular	0.5516	ABI3BP
9689	UPS	0.509	BZW1
4140	Intracellular	0.8796	MARK3
55033	UPS	0.6367	FKBP14
54796	UPS	0.5309	BNC2
1292	Signal-peptide	0.9623	COL6A2
7480	Signal-peptide	0.6328	WNT10B
63971	Intracellular	0.5704	KIF13A
9902	Signal-peptide	0.6038	MRC2
23564	Intracellular	0.9285	DDAH2
3096	Intracellular	0.6076	HIVEP1
29927	Transmembrane	0.9887	SEC61A1
23543	Intracellular	0.6236	RBFOX2
23321	Intracellular	0.5728	TRIM2
27303	Intracellular	0.6978	RBMS3
889	UPS	0.5287	KRIT1
6091	Signal-peptide	0.5329	ROBO1
7499	Signal-peptide	0.9196	XG
655	Signal-peptide	0.6704	BMP7
23236	Intracellular	0.9328	PLCB1
83871	UPS	0.5712	RAB34
51564	Intracellular	0.9326	HDAC7
28966	UPS	0.5506	SNX24
7707	Intracellular	0.6629	ZNF148
51199	UPS	0.5473	NIN
51280	Transmembrane	0.995	GOLM1
64167	Transmembrane	0.7737	ERAP2
2006	Signal-peptide	0.9347	ELN
8754	Signal-peptide	0.8413	ADAM9
6645	Intracellular	0.9304	SNTB2
158293	UPS	0.5354	FAM120AOS
84255	Transmembrane	0.6855	SLC37A3
4046	UPS	0.5341	LSP1
23022	Intracellular	0.6122	PALLD
5137	Intracellular	0.5478	PDE1C
55616	Intracellular	0.6422	ASAP3
84196	Intracellular	0.5409	USP48
27332	Intracellular	0.9345	ZNF638
63917	Transmembrane	0.8044	GALNT11
1622	UPS	0.6368	DBI
158326	Signal-peptide	0.8874	FREM1
122786	Intracellular	0.5687	FRMD6
9639	Intracellular	0.583	ARHGEF10
27332	Intracellular	0.9345	ZNF638
10752	Signal-peptide	0.8631	CHL1
1192	UPS	0.6154	CLIC1
8910	Intracellular	0.5487	SGCE
4967	Intracellular	0.9256	OGDH
51715	Intracellular	0.7033	RAB23
10130	Intracellular	0.6566	PDIA6
84255	Transmembrane	0.6855	SLC37A3
79974	UPS	0.5215	CPED1
132884	Intracellular	0.5487	EVC2
10159	UPS	0.5402	ATP6AP2
22905	Intracellular	0.5662	EPN2
4026	Intracellular	0.5316	LPP
91653	Intracellular	0.6404	BOC
9540	UPS	0.5945	TP53I3
80230	Intracellular	0.6289	RUFY1
10133	Intracellular	0.5874	OPTN
48	Intracellular	0.5227	ACO1
118429	Intracellular	0.5701	ANTXR2
23787	UPS	0.6183	MTCH1
203260	Signal-peptide	0.8084	CCDC107
133957	Transmembrane	0.8119	CCDC127
8672	Intracellular	0.6347	EIF4G3
8994	Intracellular	0.5849	LIMD1
6453	Intracellular	0.5649	ITSN1
224	Intracellular	0.558	ALDH3A2
9612	Intracellular	0.9327	NCOR2
55616	Intracellular	0.9326	ASAP3
2199	Signal-peptide	0.9026	FBLN2
57489	Intracellular	0.5257	ODF2L
28959	UPS	0.6013	TMEM176B
10342	Intracellular	0.6392	TFG
10618	Signal-peptide	0.9973	TGOLN2
2273	Intracellular	0.5318	FHL1
367	Intracellular	0.543	AR
84632	UPS	0.6147	AFAP1L2
1107	Intracellular	0.9327	CHD3
4857	Intracellular	0.5941	NOVA1
4907	UPS	0.553	NT5E
23301	Intracellular	0.5728	EHBP1
23345	Transmembrane	0.5211	SYNE1
203068	Intracellular	0.5784	TUBB
4357	Intracellular	0.9343	MPST
203068	Intracellular	0.5721	TUBB
3588	UPS	0.6335	IL10RB
93166	UPS	0.5401	PRDM6
4763	Intracellular	0.6089	NF1
4649	Intracellular	0.5682	MYO9A
60	UPS	0.5542	ACTB
3069	UPS	0.5932	HDLBP
655	Intracellular	0.9344	BMP7
57142	Intracellular	0.5227	RTN4
53833	Transmembrane	0.8614	IL20RB
27147	Intracellular	0.8798	DENND2A
4835	UPS	0.6368	NQO2
5033	Signal-peptide	0.7052	P4HA1
166929	UPS	0.5298	SGMS2
5742	Signal-peptide	0.9996	PTGS1
2737	UPS	0.5881	GLI3
9586	Intracellular	0.7325	CREB5
4681	Signal-peptide	0.7864	NBL1
29959	Intracellular	0.5004	NRBP1
1192	UPS	0.6154	CLIC1
84668	Transmembrane	0.5207	FAM126A
64236	Intracellular	0.9343	PDLIM2
57085	Signal-peptide	0.453	AGTRAP
7343	Intracellular	0.7934	UBTF
114327	Intracellular	0.5681	EFHC1
8936	Intracellular	0.9344	WASF1
8425	Signal-peptide	0.9958	LTBP4
5744	Intracellular	0.9345	PTHLH
23301	UPS	0.614	EHBP1
90865	UPS	0.6365	IL33
824	UPS	0.6038	CAPN2
254827	UPS	0.6166	"NAALADL2"
22930	UPS	0.6183	RAB3GAP1
51374	UPS	0.513	ATRAID
64236	Intracellular	0.9343	PDLIM2
51564	Intracellular	0.588	HDAC7
7035	Signal-peptide	0.9053	TFPI
11078	Intracellular	0.8798	TRIOBP
9910	UPS	0.528	RABGAP1L
970	Transmembrane	0.9797	CD70
114884	Intracellular	0.5909	OSBPL10
114884	Intracellular	0.5621	OSBPL10
6453	Intracellular	0.5086	ITSN1
11231	Transmembrane	0.9861	SEC63
1435	Signal-peptide	0.9494	CSF1
7049	Signal-peptide	0.7388	TGFBR3
84859	Intracellular	0.6435	LRCH3
29058	Transmembrane	0.9984	TMEM230
10499	Intracellular	0.6999	NCOA2
26091	UPS	0.5695	HERC4
80310	Signal-peptide	0.7399	PDGFD
3688	Signal-peptide	0.817	ITGB1
23250	Intracellular	0.5344	ATP11A
8073	UPS	0.5994	PTP4A2
23236	Intracellular	0.8644	PLCB1
64778	Intracellular	0.5135	FNDC3B
23008	UPS	0.5502	KLHDC10
116985	Intracellular	0.8763	ARAP1
80760	Signal-peptide	0.9314	ITIH5
25966	Transmembrane	0.8253	C2CD2
6238	Intracellular	0.6845	RRBP1
7791	Intracellular	0.5736	ZYX
84859	UPS	0.5293	LRCH3
10768	Intracellular	0.5611	AHCYL1
9839	Intracellular	0.6841	ZEB2
203068	Intracellular	0.5787	TUBB
2992	Intracellular	0.5108	GYG1
157680	UPS	0.5131	VPS13B
27101	UPS	0.612	CACYBP
5087	Intracellular	0.9344	PBX1
4967	UPS	0.5508	OGDH
7905	Transmembrane	0.9937	REEP5
1107	Intracellular	0.5637	CHD3
6284	UPS	0.5525	S100A13
79718	Intracellular	0.5953	TBL1XR1
29091	UPS	0.5522	STXBP6
490	Intracellular	0.6759	ATP2B1
5325	Intracellular	0.5007	PLAGL1
57088	UPS	0.54	PLSCR4
2006	Signal-peptide	0.9369	ELN
79763	UPS	0.5495	ISOC2
3460	Signal-peptide	0.9997	IFNGR2
54756	Intracellular	0.7123	IL17RD
26147	UPS	0.6148	PHF19
29940	Signal-peptide	0.982	DSE
51199	Intracellular	0.5886	NIN
51199	Intracellular	0.5873	NIN
22800	Intracellular	0.9345	RRAS2
60	UPS	0.6182	ACTB
208	Intracellular	0.7583	AKT2
7360	Intracellular	0.5017	UGP2
79718	Intracellular	0.6587	TBL1XR1
8522	Intracellular	0.5983	GAS7
